image_id,image_path,annotation_path,has_annotation
IMG003368,/content/drive/MyDrive/TumorDataset/sample_data/IMG003368.jpeg,,0
IMG003397,/content/drive/MyDrive/TumorDataset/sample_data/IMG003397.jpeg,,0
IMG003381,/content/drive/MyDrive/TumorDataset/sample_data/IMG003381.jpeg,,0
IMG003432,/content/drive/MyDrive/TumorDataset/sample_data/IMG003432.jpeg,,0
IMG003388,/content/drive/MyDrive/TumorDataset/sample_data/IMG003388.jpeg,,0
IMG003419,/content/drive/MyDrive/TumorDataset/sample_data/IMG003419.jpeg,,0
IMG003383,/content/drive/MyDrive/TumorDataset/sample_data/IMG003383.jpeg,,0
IMG003433,/content/drive/MyDrive/TumorDataset/sample_data/IMG003433.jpeg,,0
IMG003437,/content/drive/MyDrive/TumorDataset/sample_data/IMG003437.jpeg,,0
IMG003415,/content/drive/MyDrive/TumorDataset/sample_data/IMG003415.jpeg,,0
IMG003367,/content/drive/MyDrive/TumorDataset/sample_data/IMG003367.jpeg,,0
IMG003435,/content/drive/MyDrive/TumorDataset/sample_data/IMG003435.jpeg,,0
IMG003392,/content/drive/MyDrive/TumorDataset/sample_data/IMG003392.jpeg,,0
IMG003395,/content/drive/MyDrive/TumorDataset/sample_data/IMG003395.jpeg,,0
IMG003407,/content/drive/MyDrive/TumorDataset/sample_data/IMG003407.jpeg,,0
IMG003387,/content/drive/MyDrive/TumorDataset/sample_data/IMG003387.jpeg,,0
IMG003405,/content/drive/MyDrive/TumorDataset/sample_data/IMG003405.jpeg,,0
IMG003350,/content/drive/MyDrive/TumorDataset/sample_data/IMG003350.jpeg,,0
IMG003373,/content/drive/MyDrive/TumorDataset/sample_data/IMG003373.jpeg,,0
IMG003431,/content/drive/MyDrive/TumorDataset/sample_data/IMG003431.jpeg,,0
IMG003362,/content/drive/MyDrive/TumorDataset/sample_data/IMG003362.jpeg,,0
IMG003440,/content/drive/MyDrive/TumorDataset/sample_data/IMG003440.jpeg,,0
IMG003410,/content/drive/MyDrive/TumorDataset/sample_data/IMG003410.jpeg,,0
IMG003376,/content/drive/MyDrive/TumorDataset/sample_data/IMG003376.jpeg,,0
IMG003394,/content/drive/MyDrive/TumorDataset/sample_data/IMG003394.jpeg,,0
IMG003361,/content/drive/MyDrive/TumorDataset/sample_data/IMG003361.jpeg,,0
IMG003441,/content/drive/MyDrive/TumorDataset/sample_data/IMG003441.jpeg,,0
IMG003369,/content/drive/MyDrive/TumorDataset/sample_data/IMG003369.jpeg,,0
IMG003353,/content/drive/MyDrive/TumorDataset/sample_data/IMG003353.jpeg,,0
IMG003364,/content/drive/MyDrive/TumorDataset/sample_data/IMG003364.jpeg,,0
IMG003447,/content/drive/MyDrive/TumorDataset/sample_data/IMG003447.jpeg,,0
IMG003386,/content/drive/MyDrive/TumorDataset/sample_data/IMG003386.jpeg,,0
IMG003414,/content/drive/MyDrive/TumorDataset/sample_data/IMG003414.jpeg,,0
IMG003403,/content/drive/MyDrive/TumorDataset/sample_data/IMG003403.jpeg,,0
IMG003443,/content/drive/MyDrive/TumorDataset/sample_data/IMG003443.jpeg,,0
IMG003370,/content/drive/MyDrive/TumorDataset/sample_data/IMG003370.jpeg,,0
IMG003429,/content/drive/MyDrive/TumorDataset/sample_data/IMG003429.jpeg,,0
IMG003358,/content/drive/MyDrive/TumorDataset/sample_data/IMG003358.jpeg,,0
IMG003378,/content/drive/MyDrive/TumorDataset/sample_data/IMG003378.jpeg,,0
IMG003400,/content/drive/MyDrive/TumorDataset/sample_data/IMG003400.jpeg,,0
IMG003427,/content/drive/MyDrive/TumorDataset/sample_data/IMG003427.jpeg,,0
IMG003398,/content/drive/MyDrive/TumorDataset/sample_data/IMG003398.jpeg,,0
IMG003426,/content/drive/MyDrive/TumorDataset/sample_data/IMG003426.jpeg,,0
IMG003360,/content/drive/MyDrive/TumorDataset/sample_data/IMG003360.jpeg,,0
IMG003420,/content/drive/MyDrive/TumorDataset/sample_data/IMG003420.jpeg,,0
IMG003385,/content/drive/MyDrive/TumorDataset/sample_data/IMG003385.jpeg,,0
IMG003366,/content/drive/MyDrive/TumorDataset/sample_data/IMG003366.jpeg,,0
IMG003379,/content/drive/MyDrive/TumorDataset/sample_data/IMG003379.jpeg,,0
IMG003438,/content/drive/MyDrive/TumorDataset/sample_data/IMG003438.jpeg,,0
IMG003374,/content/drive/MyDrive/TumorDataset/sample_data/IMG003374.jpeg,,0
IMG003356,/content/drive/MyDrive/TumorDataset/sample_data/IMG003356.jpeg,,0
IMG003359,/content/drive/MyDrive/TumorDataset/sample_data/IMG003359.jpeg,,0
IMG003434,/content/drive/MyDrive/TumorDataset/sample_data/IMG003434.jpeg,,0
IMG003446,/content/drive/MyDrive/TumorDataset/sample_data/IMG003446.jpeg,,0
IMG003444,/content/drive/MyDrive/TumorDataset/sample_data/IMG003444.jpeg,,0
IMG003436,/content/drive/MyDrive/TumorDataset/sample_data/IMG003436.jpeg,,0
IMG003413,/content/drive/MyDrive/TumorDataset/sample_data/IMG003413.jpeg,,0
IMG003391,/content/drive/MyDrive/TumorDataset/sample_data/IMG003391.jpeg,,0
IMG003393,/content/drive/MyDrive/TumorDataset/sample_data/IMG003393.jpeg,,0
IMG003365,/content/drive/MyDrive/TumorDataset/sample_data/IMG003365.jpeg,,0
IMG003363,/content/drive/MyDrive/TumorDataset/sample_data/IMG003363.jpeg,,0
IMG003401,/content/drive/MyDrive/TumorDataset/sample_data/IMG003401.jpeg,,0
IMG003384,/content/drive/MyDrive/TumorDataset/sample_data/IMG003384.jpeg,,0
IMG003445,/content/drive/MyDrive/TumorDataset/sample_data/IMG003445.jpeg,,0
IMG003390,/content/drive/MyDrive/TumorDataset/sample_data/IMG003390.jpeg,,0
IMG003423,/content/drive/MyDrive/TumorDataset/sample_data/IMG003423.jpeg,,0
IMG003409,/content/drive/MyDrive/TumorDataset/sample_data/IMG003409.jpeg,,0
IMG003442,/content/drive/MyDrive/TumorDataset/sample_data/IMG003442.jpeg,,0
IMG003371,/content/drive/MyDrive/TumorDataset/sample_data/IMG003371.jpeg,,0
IMG003416,/content/drive/MyDrive/TumorDataset/sample_data/IMG003416.jpeg,,0
IMG003377,/content/drive/MyDrive/TumorDataset/sample_data/IMG003377.jpeg,,0
IMG003389,/content/drive/MyDrive/TumorDataset/sample_data/IMG003389.jpeg,,0
IMG003355,/content/drive/MyDrive/TumorDataset/sample_data/IMG003355.jpeg,,0
IMG003425,/content/drive/MyDrive/TumorDataset/sample_data/IMG003425.jpeg,,0
IMG003375,/content/drive/MyDrive/TumorDataset/sample_data/IMG003375.jpeg,,0
IMG003424,/content/drive/MyDrive/TumorDataset/sample_data/IMG003424.jpeg,,0
IMG003351,/content/drive/MyDrive/TumorDataset/sample_data/IMG003351.jpeg,,0
IMG003396,/content/drive/MyDrive/TumorDataset/sample_data/IMG003396.jpeg,,0
IMG003448,/content/drive/MyDrive/TumorDataset/sample_data/IMG003448.jpeg,,0
IMG003422,/content/drive/MyDrive/TumorDataset/sample_data/IMG003422.jpeg,,0
IMG003408,/content/drive/MyDrive/TumorDataset/sample_data/IMG003408.jpeg,,0
IMG003348,/content/drive/MyDrive/TumorDataset/sample_data/IMG003348.jpeg,,0
IMG003380,/content/drive/MyDrive/TumorDataset/sample_data/IMG003380.jpeg,,0
IMG003411,/content/drive/MyDrive/TumorDataset/sample_data/IMG003411.jpeg,,0
IMG003417,/content/drive/MyDrive/TumorDataset/sample_data/IMG003417.jpeg,,0
IMG003412,/content/drive/MyDrive/TumorDataset/sample_data/IMG003412.jpeg,,0
IMG003402,/content/drive/MyDrive/TumorDataset/sample_data/IMG003402.jpeg,,0
IMG003354,/content/drive/MyDrive/TumorDataset/sample_data/IMG003354.jpeg,,0
IMG003421,/content/drive/MyDrive/TumorDataset/sample_data/IMG003421.jpeg,,0
IMG003428,/content/drive/MyDrive/TumorDataset/sample_data/IMG003428.jpeg,,0
IMG003357,/content/drive/MyDrive/TumorDataset/sample_data/IMG003357.jpeg,,0
IMG003480,/content/drive/MyDrive/TumorDataset/sample_data/IMG003480.jpeg,,0
IMG003474,/content/drive/MyDrive/TumorDataset/sample_data/IMG003474.jpeg,,0
IMG003459,/content/drive/MyDrive/TumorDataset/sample_data/IMG003459.jpeg,,0
IMG003522,/content/drive/MyDrive/TumorDataset/sample_data/IMG003522.jpeg,,0
IMG003475,/content/drive/MyDrive/TumorDataset/sample_data/IMG003475.jpeg,,0
IMG003488,/content/drive/MyDrive/TumorDataset/sample_data/IMG003488.jpeg,,0
IMG003495,/content/drive/MyDrive/TumorDataset/sample_data/IMG003495.jpeg,,0
IMG003497,/content/drive/MyDrive/TumorDataset/sample_data/IMG003497.jpeg,,0
IMG003518,/content/drive/MyDrive/TumorDataset/sample_data/IMG003518.jpeg,,0
IMG003523,/content/drive/MyDrive/TumorDataset/sample_data/IMG003523.jpeg,,0
IMG003524,/content/drive/MyDrive/TumorDataset/sample_data/IMG003524.jpeg,,0
IMG003472,/content/drive/MyDrive/TumorDataset/sample_data/IMG003472.jpeg,,0
IMG003536,/content/drive/MyDrive/TumorDataset/sample_data/IMG003536.jpeg,,0
IMG003520,/content/drive/MyDrive/TumorDataset/sample_data/IMG003520.jpeg,,0
IMG003482,/content/drive/MyDrive/TumorDataset/sample_data/IMG003482.jpeg,,0
IMG003533,/content/drive/MyDrive/TumorDataset/sample_data/IMG003533.jpeg,,0
IMG003471,/content/drive/MyDrive/TumorDataset/sample_data/IMG003471.jpeg,,0
IMG003506,/content/drive/MyDrive/TumorDataset/sample_data/IMG003506.jpeg,,0
IMG003516,/content/drive/MyDrive/TumorDataset/sample_data/IMG003516.jpeg,,0
IMG003477,/content/drive/MyDrive/TumorDataset/sample_data/IMG003477.jpeg,,0
IMG003473,/content/drive/MyDrive/TumorDataset/sample_data/IMG003473.jpeg,,0
IMG003499,/content/drive/MyDrive/TumorDataset/sample_data/IMG003499.jpeg,,0
IMG003466,/content/drive/MyDrive/TumorDataset/sample_data/IMG003466.jpeg,,0
IMG003478,/content/drive/MyDrive/TumorDataset/sample_data/IMG003478.jpeg,,0
IMG003532,/content/drive/MyDrive/TumorDataset/sample_data/IMG003532.jpeg,,0
IMG003508,/content/drive/MyDrive/TumorDataset/sample_data/IMG003508.jpeg,,0
IMG003491,/content/drive/MyDrive/TumorDataset/sample_data/IMG003491.jpeg,,0
IMG003457,/content/drive/MyDrive/TumorDataset/sample_data/IMG003457.jpeg,,0
IMG003513,/content/drive/MyDrive/TumorDataset/sample_data/IMG003513.jpeg,,0
IMG003484,/content/drive/MyDrive/TumorDataset/sample_data/IMG003484.jpeg,,0
IMG003534,/content/drive/MyDrive/TumorDataset/sample_data/IMG003534.jpeg,,0
IMG003485,/content/drive/MyDrive/TumorDataset/sample_data/IMG003485.jpeg,,0
IMG003519,/content/drive/MyDrive/TumorDataset/sample_data/IMG003519.jpeg,,0
IMG003507,/content/drive/MyDrive/TumorDataset/sample_data/IMG003507.jpeg,,0
IMG003501,/content/drive/MyDrive/TumorDataset/sample_data/IMG003501.jpeg,,0
IMG003464,/content/drive/MyDrive/TumorDataset/sample_data/IMG003464.jpeg,,0
IMG003514,/content/drive/MyDrive/TumorDataset/sample_data/IMG003514.jpeg,,0
IMG003529,/content/drive/MyDrive/TumorDataset/sample_data/IMG003529.jpeg,,0
IMG003493,/content/drive/MyDrive/TumorDataset/sample_data/IMG003493.jpeg,,0
IMG003467,/content/drive/MyDrive/TumorDataset/sample_data/IMG003467.jpeg,,0
IMG003496,/content/drive/MyDrive/TumorDataset/sample_data/IMG003496.jpeg,,0
IMG003456,/content/drive/MyDrive/TumorDataset/sample_data/IMG003456.jpeg,,0
IMG003531,/content/drive/MyDrive/TumorDataset/sample_data/IMG003531.jpeg,,0
IMG003465,/content/drive/MyDrive/TumorDataset/sample_data/IMG003465.jpeg,,0
IMG003481,/content/drive/MyDrive/TumorDataset/sample_data/IMG003481.jpeg,,0
IMG003515,/content/drive/MyDrive/TumorDataset/sample_data/IMG003515.jpeg,,0
IMG003451,/content/drive/MyDrive/TumorDataset/sample_data/IMG003451.jpeg,,0
IMG003517,/content/drive/MyDrive/TumorDataset/sample_data/IMG003517.jpeg,,0
IMG003528,/content/drive/MyDrive/TumorDataset/sample_data/IMG003528.jpeg,,0
IMG003498,/content/drive/MyDrive/TumorDataset/sample_data/IMG003498.jpeg,,0
IMG003453,/content/drive/MyDrive/TumorDataset/sample_data/IMG003453.jpeg,,0
IMG003489,/content/drive/MyDrive/TumorDataset/sample_data/IMG003489.jpeg,,0
IMG003525,/content/drive/MyDrive/TumorDataset/sample_data/IMG003525.jpeg,,0
IMG003490,/content/drive/MyDrive/TumorDataset/sample_data/IMG003490.jpeg,,0
IMG003452,/content/drive/MyDrive/TumorDataset/sample_data/IMG003452.jpeg,,0
IMG003463,/content/drive/MyDrive/TumorDataset/sample_data/IMG003463.jpeg,,0
IMG003486,/content/drive/MyDrive/TumorDataset/sample_data/IMG003486.jpeg,,0
IMG003476,/content/drive/MyDrive/TumorDataset/sample_data/IMG003476.jpeg,,0
IMG003449,/content/drive/MyDrive/TumorDataset/sample_data/IMG003449.jpeg,,0
IMG003470,/content/drive/MyDrive/TumorDataset/sample_data/IMG003470.jpeg,,0
IMG003510,/content/drive/MyDrive/TumorDataset/sample_data/IMG003510.jpeg,,0
IMG003527,/content/drive/MyDrive/TumorDataset/sample_data/IMG003527.jpeg,,0
IMG003462,/content/drive/MyDrive/TumorDataset/sample_data/IMG003462.jpeg,,0
IMG003535,/content/drive/MyDrive/TumorDataset/sample_data/IMG003535.jpeg,,0
IMG003494,/content/drive/MyDrive/TumorDataset/sample_data/IMG003494.jpeg,,0
IMG003455,/content/drive/MyDrive/TumorDataset/sample_data/IMG003455.jpeg,,0
IMG003503,/content/drive/MyDrive/TumorDataset/sample_data/IMG003503.jpeg,,0
IMG003468,/content/drive/MyDrive/TumorDataset/sample_data/IMG003468.jpeg,,0
IMG003454,/content/drive/MyDrive/TumorDataset/sample_data/IMG003454.jpeg,,0
IMG003450,/content/drive/MyDrive/TumorDataset/sample_data/IMG003450.jpeg,,0
IMG003500,/content/drive/MyDrive/TumorDataset/sample_data/IMG003500.jpeg,,0
IMG003461,/content/drive/MyDrive/TumorDataset/sample_data/IMG003461.jpeg,,0
IMG003460,/content/drive/MyDrive/TumorDataset/sample_data/IMG003460.jpeg,,0
IMG003512,/content/drive/MyDrive/TumorDataset/sample_data/IMG003512.jpeg,,0
IMG003504,/content/drive/MyDrive/TumorDataset/sample_data/IMG003504.jpeg,,0
IMG003530,/content/drive/MyDrive/TumorDataset/sample_data/IMG003530.jpeg,,0
IMG003511,/content/drive/MyDrive/TumorDataset/sample_data/IMG003511.jpeg,,0
IMG003505,/content/drive/MyDrive/TumorDataset/sample_data/IMG003505.jpeg,,0
IMG003509,/content/drive/MyDrive/TumorDataset/sample_data/IMG003509.jpeg,,0
IMG003483,/content/drive/MyDrive/TumorDataset/sample_data/IMG003483.jpeg,,0
IMG003492,/content/drive/MyDrive/TumorDataset/sample_data/IMG003492.jpeg,,0
IMG003487,/content/drive/MyDrive/TumorDataset/sample_data/IMG003487.jpeg,,0
IMG003479,/content/drive/MyDrive/TumorDataset/sample_data/IMG003479.jpeg,,0
IMG003526,/content/drive/MyDrive/TumorDataset/sample_data/IMG003526.jpeg,,0
IMG003469,/content/drive/MyDrive/TumorDataset/sample_data/IMG003469.jpeg,,0
IMG003502,/content/drive/MyDrive/TumorDataset/sample_data/IMG003502.jpeg,,0
IMG003458,/content/drive/MyDrive/TumorDataset/sample_data/IMG003458.jpeg,,0
IMG003521,/content/drive/MyDrive/TumorDataset/sample_data/IMG003521.jpeg,,0
IMG003579,/content/drive/MyDrive/TumorDataset/sample_data/IMG003579.jpeg,,0
IMG003557,/content/drive/MyDrive/TumorDataset/sample_data/IMG003557.jpeg,,0
IMG003549,/content/drive/MyDrive/TumorDataset/sample_data/IMG003549.jpeg,,0
IMG003566,/content/drive/MyDrive/TumorDataset/sample_data/IMG003566.jpeg,,0
IMG003546,/content/drive/MyDrive/TumorDataset/sample_data/IMG003546.jpeg,,0
IMG003544,/content/drive/MyDrive/TumorDataset/sample_data/IMG003544.jpeg,,0
IMG003619,/content/drive/MyDrive/TumorDataset/sample_data/IMG003619.jpeg,,0
IMG003551,/content/drive/MyDrive/TumorDataset/sample_data/IMG003551.jpeg,,0
IMG003598,/content/drive/MyDrive/TumorDataset/sample_data/IMG003598.jpeg,,0
IMG003628,/content/drive/MyDrive/TumorDataset/sample_data/IMG003628.jpeg,,0
IMG003574,/content/drive/MyDrive/TumorDataset/sample_data/IMG003574.jpeg,,0
IMG003583,/content/drive/MyDrive/TumorDataset/sample_data/IMG003583.jpeg,,0
IMG003582,/content/drive/MyDrive/TumorDataset/sample_data/IMG003582.jpeg,,0
IMG003614,/content/drive/MyDrive/TumorDataset/sample_data/IMG003614.jpeg,,0
IMG003596,/content/drive/MyDrive/TumorDataset/sample_data/IMG003596.jpeg,,0
IMG003606,/content/drive/MyDrive/TumorDataset/sample_data/IMG003606.jpeg,,0
IMG003630,/content/drive/MyDrive/TumorDataset/sample_data/IMG003630.jpeg,,0
IMG003547,/content/drive/MyDrive/TumorDataset/sample_data/IMG003547.jpeg,,0
IMG003567,/content/drive/MyDrive/TumorDataset/sample_data/IMG003567.jpeg,,0
IMG003591,/content/drive/MyDrive/TumorDataset/sample_data/IMG003591.jpeg,,0
IMG003578,/content/drive/MyDrive/TumorDataset/sample_data/IMG003578.jpeg,,0
IMG003586,/content/drive/MyDrive/TumorDataset/sample_data/IMG003586.jpeg,,0
IMG003576,/content/drive/MyDrive/TumorDataset/sample_data/IMG003576.jpeg,,0
IMG003539,/content/drive/MyDrive/TumorDataset/sample_data/IMG003539.jpeg,,0
IMG003543,/content/drive/MyDrive/TumorDataset/sample_data/IMG003543.jpeg,,0
IMG003590,/content/drive/MyDrive/TumorDataset/sample_data/IMG003590.jpeg,,0
IMG003593,/content/drive/MyDrive/TumorDataset/sample_data/IMG003593.jpeg,,0
IMG003575,/content/drive/MyDrive/TumorDataset/sample_data/IMG003575.jpeg,,0
IMG003599,/content/drive/MyDrive/TumorDataset/sample_data/IMG003599.jpeg,,0
IMG003561,/content/drive/MyDrive/TumorDataset/sample_data/IMG003561.jpeg,,0
IMG003560,/content/drive/MyDrive/TumorDataset/sample_data/IMG003560.jpeg,,0
IMG003615,/content/drive/MyDrive/TumorDataset/sample_data/IMG003615.jpeg,,0
IMG003564,/content/drive/MyDrive/TumorDataset/sample_data/IMG003564.jpeg,,0
IMG003587,/content/drive/MyDrive/TumorDataset/sample_data/IMG003587.jpeg,,0
IMG003540,/content/drive/MyDrive/TumorDataset/sample_data/IMG003540.jpeg,,0
IMG003623,/content/drive/MyDrive/TumorDataset/sample_data/IMG003623.jpeg,,0
IMG003573,/content/drive/MyDrive/TumorDataset/sample_data/IMG003573.jpeg,,0
IMG003602,/content/drive/MyDrive/TumorDataset/sample_data/IMG003602.jpeg,,0
IMG003541,/content/drive/MyDrive/TumorDataset/sample_data/IMG003541.jpeg,,0
IMG003548,/content/drive/MyDrive/TumorDataset/sample_data/IMG003548.jpeg,,0
IMG003570,/content/drive/MyDrive/TumorDataset/sample_data/IMG003570.jpeg,,0
IMG003609,/content/drive/MyDrive/TumorDataset/sample_data/IMG003609.jpeg,,0
IMG003537,/content/drive/MyDrive/TumorDataset/sample_data/IMG003537.jpeg,,0
IMG003600,/content/drive/MyDrive/TumorDataset/sample_data/IMG003600.jpeg,,0
IMG003581,/content/drive/MyDrive/TumorDataset/sample_data/IMG003581.jpeg,,0
IMG003555,/content/drive/MyDrive/TumorDataset/sample_data/IMG003555.jpeg,,0
IMG003607,/content/drive/MyDrive/TumorDataset/sample_data/IMG003607.jpeg,,0
IMG003554,/content/drive/MyDrive/TumorDataset/sample_data/IMG003554.jpeg,,0
IMG003617,/content/drive/MyDrive/TumorDataset/sample_data/IMG003617.jpeg,,0
IMG003603,/content/drive/MyDrive/TumorDataset/sample_data/IMG003603.jpeg,,0
IMG003559,/content/drive/MyDrive/TumorDataset/sample_data/IMG003559.jpeg,,0
IMG003592,/content/drive/MyDrive/TumorDataset/sample_data/IMG003592.jpeg,,0
IMG003538,/content/drive/MyDrive/TumorDataset/sample_data/IMG003538.jpeg,,0
IMG003545,/content/drive/MyDrive/TumorDataset/sample_data/IMG003545.jpeg,,0
IMG003622,/content/drive/MyDrive/TumorDataset/sample_data/IMG003622.jpeg,,0
IMG003552,/content/drive/MyDrive/TumorDataset/sample_data/IMG003552.jpeg,,0
IMG003542,/content/drive/MyDrive/TumorDataset/sample_data/IMG003542.jpeg,,0
IMG003594,/content/drive/MyDrive/TumorDataset/sample_data/IMG003594.jpeg,,0
IMG003611,/content/drive/MyDrive/TumorDataset/sample_data/IMG003611.jpeg,,0
IMG003610,/content/drive/MyDrive/TumorDataset/sample_data/IMG003610.jpeg,,0
IMG003624,/content/drive/MyDrive/TumorDataset/sample_data/IMG003624.jpeg,,0
IMG003626,/content/drive/MyDrive/TumorDataset/sample_data/IMG003626.jpeg,,0
IMG003601,/content/drive/MyDrive/TumorDataset/sample_data/IMG003601.jpeg,,0
IMG003616,/content/drive/MyDrive/TumorDataset/sample_data/IMG003616.jpeg,,0
IMG003589,/content/drive/MyDrive/TumorDataset/sample_data/IMG003589.jpeg,,0
IMG003585,/content/drive/MyDrive/TumorDataset/sample_data/IMG003585.jpeg,,0
IMG003625,/content/drive/MyDrive/TumorDataset/sample_data/IMG003625.jpeg,,0
IMG003556,/content/drive/MyDrive/TumorDataset/sample_data/IMG003556.jpeg,,0
IMG003553,/content/drive/MyDrive/TumorDataset/sample_data/IMG003553.jpeg,,0
IMG003569,/content/drive/MyDrive/TumorDataset/sample_data/IMG003569.jpeg,,0
IMG003597,/content/drive/MyDrive/TumorDataset/sample_data/IMG003597.jpeg,,0
IMG003618,/content/drive/MyDrive/TumorDataset/sample_data/IMG003618.jpeg,,0
IMG003595,/content/drive/MyDrive/TumorDataset/sample_data/IMG003595.jpeg,,0
IMG003621,/content/drive/MyDrive/TumorDataset/sample_data/IMG003621.jpeg,,0
IMG003562,/content/drive/MyDrive/TumorDataset/sample_data/IMG003562.jpeg,,0
IMG003565,/content/drive/MyDrive/TumorDataset/sample_data/IMG003565.jpeg,,0
IMG003558,/content/drive/MyDrive/TumorDataset/sample_data/IMG003558.jpeg,,0
IMG003608,/content/drive/MyDrive/TumorDataset/sample_data/IMG003608.jpeg,,0
IMG003612,/content/drive/MyDrive/TumorDataset/sample_data/IMG003612.jpeg,,0
IMG003620,/content/drive/MyDrive/TumorDataset/sample_data/IMG003620.jpeg,,0
IMG003588,/content/drive/MyDrive/TumorDataset/sample_data/IMG003588.jpeg,,0
IMG003605,/content/drive/MyDrive/TumorDataset/sample_data/IMG003605.jpeg,,0
IMG003629,/content/drive/MyDrive/TumorDataset/sample_data/IMG003629.jpeg,,0
IMG003550,/content/drive/MyDrive/TumorDataset/sample_data/IMG003550.jpeg,,0
IMG003572,/content/drive/MyDrive/TumorDataset/sample_data/IMG003572.jpeg,,0
IMG003568,/content/drive/MyDrive/TumorDataset/sample_data/IMG003568.jpeg,,0
IMG003580,/content/drive/MyDrive/TumorDataset/sample_data/IMG003580.jpeg,,0
IMG003577,/content/drive/MyDrive/TumorDataset/sample_data/IMG003577.jpeg,,0
IMG003604,/content/drive/MyDrive/TumorDataset/sample_data/IMG003604.jpeg,,0
IMG003584,/content/drive/MyDrive/TumorDataset/sample_data/IMG003584.jpeg,,0
IMG003627,/content/drive/MyDrive/TumorDataset/sample_data/IMG003627.jpeg,,0
IMG003571,/content/drive/MyDrive/TumorDataset/sample_data/IMG003571.jpeg,,0
IMG003613,/content/drive/MyDrive/TumorDataset/sample_data/IMG003613.jpeg,,0
IMG003563,/content/drive/MyDrive/TumorDataset/sample_data/IMG003563.jpeg,,0
IMG003665,/content/drive/MyDrive/TumorDataset/sample_data/IMG003665.jpeg,,0
IMG003678,/content/drive/MyDrive/TumorDataset/sample_data/IMG003678.jpeg,,0
IMG003668,/content/drive/MyDrive/TumorDataset/sample_data/IMG003668.jpeg,,0
IMG003657,/content/drive/MyDrive/TumorDataset/sample_data/IMG003657.jpeg,,0
IMG003660,/content/drive/MyDrive/TumorDataset/sample_data/IMG003660.jpeg,,0
IMG003692,/content/drive/MyDrive/TumorDataset/sample_data/IMG003692.jpeg,,0
IMG003685,/content/drive/MyDrive/TumorDataset/sample_data/IMG003685.jpeg,,0
IMG003650,/content/drive/MyDrive/TumorDataset/sample_data/IMG003650.jpeg,,0
IMG003670,/content/drive/MyDrive/TumorDataset/sample_data/IMG003670.jpeg,,0
IMG003661,/content/drive/MyDrive/TumorDataset/sample_data/IMG003661.jpeg,,0
IMG003646,/content/drive/MyDrive/TumorDataset/sample_data/IMG003646.jpeg,,0
IMG003681,/content/drive/MyDrive/TumorDataset/sample_data/IMG003681.jpeg,,0
IMG003687,/content/drive/MyDrive/TumorDataset/sample_data/IMG003687.jpeg,,0
IMG003648,/content/drive/MyDrive/TumorDataset/sample_data/IMG003648.jpeg,,0
IMG003649,/content/drive/MyDrive/TumorDataset/sample_data/IMG003649.jpeg,,0
IMG003659,/content/drive/MyDrive/TumorDataset/sample_data/IMG003659.jpeg,,0
IMG003642,/content/drive/MyDrive/TumorDataset/sample_data/IMG003642.jpeg,,0
IMG003683,/content/drive/MyDrive/TumorDataset/sample_data/IMG003683.jpeg,,0
IMG003684,/content/drive/MyDrive/TumorDataset/sample_data/IMG003684.jpeg,,0
IMG003663,/content/drive/MyDrive/TumorDataset/sample_data/IMG003663.jpeg,,0
IMG003676,/content/drive/MyDrive/TumorDataset/sample_data/IMG003676.jpeg,,0
IMG003633,/content/drive/MyDrive/TumorDataset/sample_data/IMG003633.jpeg,,0
IMG003680,/content/drive/MyDrive/TumorDataset/sample_data/IMG003680.jpeg,,0
IMG003635,/content/drive/MyDrive/TumorDataset/sample_data/IMG003635.jpeg,,0
IMG003651,/content/drive/MyDrive/TumorDataset/sample_data/IMG003651.jpeg,,0
IMG003686,/content/drive/MyDrive/TumorDataset/sample_data/IMG003686.jpeg,,0
IMG003677,/content/drive/MyDrive/TumorDataset/sample_data/IMG003677.jpeg,,0
IMG003696,/content/drive/MyDrive/TumorDataset/sample_data/IMG003696.jpeg,,0
IMG003673,/content/drive/MyDrive/TumorDataset/sample_data/IMG003673.jpeg,,0
IMG003640,/content/drive/MyDrive/TumorDataset/sample_data/IMG003640.jpeg,,0
IMG003641,/content/drive/MyDrive/TumorDataset/sample_data/IMG003641.jpeg,,0
IMG003695,/content/drive/MyDrive/TumorDataset/sample_data/IMG003695.jpeg,,0
IMG003675,/content/drive/MyDrive/TumorDataset/sample_data/IMG003675.jpeg,,0
IMG003655,/content/drive/MyDrive/TumorDataset/sample_data/IMG003655.jpeg,,0
IMG003667,/content/drive/MyDrive/TumorDataset/sample_data/IMG003667.jpeg,,0
IMG003637,/content/drive/MyDrive/TumorDataset/sample_data/IMG003637.jpeg,,0
IMG003688,/content/drive/MyDrive/TumorDataset/sample_data/IMG003688.jpeg,,0
IMG003693,/content/drive/MyDrive/TumorDataset/sample_data/IMG003693.jpeg,,0
IMG003632,/content/drive/MyDrive/TumorDataset/sample_data/IMG003632.jpeg,,0
IMG003671,/content/drive/MyDrive/TumorDataset/sample_data/IMG003671.jpeg,,0
IMG003636,/content/drive/MyDrive/TumorDataset/sample_data/IMG003636.jpeg,,0
IMG003694,/content/drive/MyDrive/TumorDataset/sample_data/IMG003694.jpeg,,0
IMG003674,/content/drive/MyDrive/TumorDataset/sample_data/IMG003674.jpeg,,0
IMG003638,/content/drive/MyDrive/TumorDataset/sample_data/IMG003638.jpeg,,0
